ID,antenna,bin,duration,min_dist,max_dist
2,1,229.875,7.060185185991941e-4,0,32
2,1,229.916666666667,7.175925925935189e-4,0,32
2,1,230,2.3148148147811298e-4,0,32
2,1,230.125,2.4305555550085955e-4,0,32
2,1,230.208333333333,2.430555556145464e-4,0,32
2,1,230.25,2.4305555555770297e-4,0,32
2,1,230.416666666667,2.3148148147811298e-4,0,32
2,1,230.5,7.060185185423506e-4,0,32
2,1,230.708333333333,2.4305555555770297e-4,0,32
2,1,230.791666666667,2.3148148147811298e-4,0,32
2,1,230.875,2.3148148147811298e-4,0,32
2,1,230.958333333333,2.4305555555770297e-4,0,32
2,1,231,4.7453703703581596e-4,0,32
2,1,231.166666666667,2.3148148142126956e-4,0,32
2,1,231.416666666667,2.4305555555770297e-4,0,32
2,1,232,4.7453703700739425e-4,0,32
2,1,232.041666666667,2.3148148147811298e-4,0,32
2,1,232.083333333333,7.175925926219406e-4,0,32
2,1,232.125,2.3148148147811298e-4,0,32
2,1,232.166666666667,2.3148148147811298e-4,0,32
2,1,233.083333333333,2.3148148147811298e-4,0,32
2,1,233.208333333333,2.3148148147811298e-4,0,32
2,1,233.958333333333,2.3148148147811298e-4,0,32
2,1,234.208333333333,2.4305555552928126e-4,0,32
2,1,237.166666666667,2.4305555550085955e-4,0,32
2,2,227.416666666667,0.018032407407304163,0,42
2,2,227.458333333333,0.002650462962861866,0,42
2,2,227.5,0.0047916666668754715,0,42
2,2,227.541666666667,0.0015624999999772626,0,42
2,2,227.583333333333,2.4305555555770297e-4,0,42
2,2,227.625,2.4305555555770297e-4,0,42
2,2,227.708333333333,4.7453703700739425e-4,0,42
2,2,227.875,2.430555556145464e-4,0,42
2,2,227.916666666667,2.3148148147811298e-4,0,42
2,2,228.125,2.3148148147811298e-4,0,42
2,2,228.166666666667,2.4305555555770297e-4,0,42
2,2,228.25,2.3148148147811298e-4,0,42
2,2,228.291666666667,2.4305555555770297e-4,0,42
2,2,228.333333333333,4.8611111111540595e-4,0,42
2,2,228.375,4.8611111111540595e-4,0,42
2,2,228.625,4.39814814797046e-4,0,42
2,2,228.75,2.3148148147811298e-4,0,42
2,2,228.833333333333,4.8611111117224937e-4,0,42
2,2,228.875,7.175925925366755e-4,0,42
2,2,229,2.4305555550085955e-4,0,42
2,2,229.125,2.4305555552928126e-4,0,42
2,2,229.166666666667,7.175925925366755e-4,0,42
2,2,229.25,2.314814815065347e-4,0,42
2,2,229.291666666667,2.430555556145464e-4,0,42
2,2,229.833333333333,2.430555556145464e-4,0,42
2,2,229.875,4.7453703700739425e-4,0,42
2,2,229.916666666667,2.4305555555770297e-4,0,42
2,2,230.041666666667,2.430555556145464e-4,0,42
2,2,230.125,4.7453703706423767e-4,0,42
